"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Background/B0_Master.B0_Master","0","0","24","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/CubeMaterial.CubeMaterial","0","0","24","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","0","0","34","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","0","0","26","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flare_flash.M_ky_flare_flash","0","0","68","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","0","152","4","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","0","52","2","0.000000","0","0"
"/Game/Knife1.Knife1","0","0","137","1","0.000000","0","0"
"/Game/Maid.Maid","0","0","39","1","0.000000","0","0"
"/Game/Husband.Husband","0","0","63","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Mesh_Elec.M_Mesh_Elec","0","0","48","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/MAP/MAP_Materials/M_Color.M_Color","0","0","36","1","0.000000","0","0"
"/Game/MobileStarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","24","1","0.000000","0","0"
"/Game/Junction_Box.Junction_Box","0","0","15","1","0.000000","0","0"
"/Game/Label.Label","0","0","15","1","0.000000","0","0"
"/Game/Scaf_Support.Scaf_Support","0","0","15","1","0.000000","0","0"
"/Game/Scaf_Platform.Scaf_Platform","0","0","15","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/MAP/MAP_Materials/M_Grass.M_Grass","0","0","44","1","0.000000","0","156"
"/Game/Lightning_Electricity_Pack/MAP/MAP_Materials/M_Stand.M_Stand","0","0","24","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/MAP/MAP_Materials/M_Tiles.M_Tiles","0","0","60","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_storm.M_storm","0","0","576","12","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Virtual_Reality/VR_Materials/M_Halo_VR.M_Halo_VR","0","0","48","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Virtual_Reality/VR_Materials/M_Halo2_VR.M_Halo2_VR","0","0","48","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_decal.M_decal","0","0","34","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Explosion.M_Explosion","0","0","18","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Virtual_Reality/VR_Materials/M_CloudVR.M_CloudVR","0","0","71","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_ShockWave1.M_ShockWave1","0","0","38","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_ShockWave.M_ShockWave","0","0","38","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Cloud.M_Cloud","0","0","59","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Virtual_Reality/VR_Materials/M_VR_Shield.M_VR_Shield","0","0","75","3","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_ElectricAura.M_ElectricAura","0","0","34","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Halo2.M_Halo2","0","0","18","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Halo.M_Halo","0","0","18","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Virtual_Reality/VR_Materials/M_Explosion_VR.M_Explosion_VR","0","0","48","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Lightning.M_Lightning","0","0","12","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_EnergyBall2.M_EnergyBall2","0","0","20","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_EnergyBall1.M_EnergyBall1","0","0","25","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","68","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Shield.M_Shield","0","0","60","3","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/MAP/Character/Materials/M_UE4Main_Body.M_UE4Main_Body","0","0","196","2","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_SpriteMask.M_SpriteMask","0","0","117","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","0","0","4","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","0","0","86","2","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","0","30","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","0","0","72","3","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","0","0","120","1","0.000000","0","0"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","0","183","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","0","84","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","0","0","34","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","0","84","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","0","26","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flarePillar.M_ky_flarePillar","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","0","0","126","3","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV03.M_ky_subUV03","0","0","34","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","0","0","34","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base.M_ky_base","0","0","68","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","0","26","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_circle01_4x4G_nonD.M_ky_circle01_4x4G_nonD","0","0","34","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","0","222","3","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","0","0","68","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","0","76","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","0","0","26","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","0","94","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_subUV01.M_ky_subUV01","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","0","188","4","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","0","76","2","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","0","42","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","0","0","52","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","0","0","71","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Spark.M_Spark","0","0","26","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","87","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","34","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","34","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","34","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","26","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","26","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","115","1","0.000000","0","0"
"/Game/MobileStarterContent/Particles/Materials/M_Burst.M_Burst","0","0","32","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Emissive_ribbon.M_Emissive_ribbon","0","0","50","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/Materials/M_Clear.M_Clear","0","0","48","1","0.000000","0","0"
"/Game/Lightning_Electricity_Pack/MAP/MAP_Materials/NewMaterial.NewMaterial","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","0","6","1","0.000000","0","0"
"/Game/Balcony_M.Balcony_M","0","0","15","1","0.000000","0","0"
